"63","71","01","1002","00043","Cendrawasih VIII, Jl.","Cendrawasih VI","Ujung Jalan","Kelayan Selatan","Banjarmasin Selatan","57.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00044","Cendrawasih, Jl.","Garuda","Garuda I","Kelayan Selatan","Banjarmasin Selatan","215.5","3.6","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00045","Chandra, Jl.","Laksana Intan","Gg. Pembangunan","Kelayan Selatan","Banjarmasin Selatan","155.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00046","Djok Kapal, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","181.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00047","Fajar, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","67.0","2.2","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00048","Firdaus, Jl.","Laksana Intan","Buntu","Kelayan Selatan","Banjarmasin Selatan","343.0","3.2","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00049","Ganda Magfirah, Gg.","Laksana Intan","Ujung Ganda Magrifah","Kelayan Selatan","Banjarmasin Selatan","145.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00050","Gandapura, Jl.","Tembus Mantuil","SMU 9","Kelayan Selatan","Banjarmasin Selatan","2115.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00051","Garuda I, Jl.","Garuda","Perkutut","Kelayan Selatan","Banjarmasin Selatan","113.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00052","Garuda, Jl.","Tembus Mantuil","Rajawali I","Kelayan Selatan","Banjarmasin Selatan","550.0","4.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00053","Hanti, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","140.0","2.8","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00054","Hasanudin A, Jl.","Mutiara","Hasanudin","Kelayan Selatan","Banjarmasin Selatan","79.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00055","Hidayah, Gg.","9 Oktober","Buntu","Kelayan Selatan","Banjarmasin Selatan","165.0","3.3","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00056","Istiglal, Jl.","Yakut","Buntu","Kelayan Selatan","Banjarmasin Selatan","119.0","3.6","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00057","Jamrud, Jl.","9 Oktober","Buntu (Rumah)","Kelayan Selatan","Banjarmasin Selatan","52.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00058","Kenanga, Jl.","Laksana Intan","Muning","Kelayan Selatan","Banjarmasin Selatan","101.0","3.2","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00059","Kenari I, Jl.","Kenari III","Ujung Kenari I","Kelayan Selatan","Banjarmasin Selatan","308.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00060","Kenari II, Jl.","Kenari II","Kenari III","Kelayan Selatan","Banjarmasin Selatan","124.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00061","Kenari III, Jl.","Kenari I","Nuri I","Kelayan Selatan","Banjarmasin Selatan","33.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00062","Kenari IV, Jl.","Kenari III","Kenari VIII","Kelayan Selatan","Banjarmasin Selatan","89.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00063","Kenari IX, Jl.","Kenari I","Kenari XII","Kelayan Selatan","Banjarmasin Selatan","196.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00064","Kenari V, Jl.","Kenari VI","Kenari VIII","Kelayan Selatan","Banjarmasin Selatan","144.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00065","Kenari VI, Jl.","Kenari IV","Kenari II","Kelayan Selatan","Banjarmasin Selatan","89.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
